track_id,track_name,artists,track_genre,danceability,energy,acousticness,instrumentalness,valence,tempo,popularity
75X0empj9JK9h6SNOliKgW,Adurant,Little Symphony,ambient,0.136,0.116,0.828,0.903,0.221,79.102,27
4YXKVaWzHaVyDq2pVS5cgR,Proud,Marshmello,progressive-house,0.521,0.716,0.0372,0.0,0.12,77.562,55
21dQNF8DrxW5xmfmE9HYwi,Galleriet 2015,S3RL;Sara,happy,0.557,0.977,0.0025,0.0218,0.464,175.007,19
3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,k-pop,0.745,0.739,0.405,0.000183,0.556,99.913,71
1uIwVtzdG5tZT32O9wdXk9,Told You So,HRVY,house,0.745,0.825,0.0697,0.0,0.744,99.98,59
5V51oDyvvdhZmTb8Jzw3T9,Arabian Night - Dub Mix,Da Real Emkay,deep-house,0.702,0.649,0.0129,0.849,0.131,117.001,28
4inAT5fFLhvhSBSBqwPbvm,O Holy Night,Flower Face,ambient,0.129,0.251,0.545,0.0138,0.0416,76.63,17
45xXb4lQwMAwZwTzHeX6Jt,Das darf doch nicht wahr sein,Wolfgang Petry,party,0.752,0.91,0.151,0.0,0.816,127.988,24
40ZuPoRNZivOPIHuNelkaU,THE BLOODIESTS -最も血生臭い奴ら-,Seikima-II,heavy-metal,0.356,0.851,1.2e-05,1.96e-05,0.376,89.938,26
3ozA9R1QgtacABtpFpMEHk,Erro Planejado,Rafinha o Big Love,forro,0.809,0.681,0.65,0.0,0.625,141.84,42
4IjqZHdMBD6hAGSSNcAWZc,Só,Samuca e a Selva,afrobeat,0.757,0.84,0.0278,0.0335,0.734,112.081,19
7kl1KAzW5O4gOAesaHxiq0,Jeete Hain Chal,Kavita Seth,indie,0.569,0.6,0.652,6.44e-05,0.471,92.038,52
540QsouzBYNgD9cvEBhu68,Kill the Hatred,Angband,iranian,0.301,0.985,0.000928,0.0039,0.191,96.124,0
1gqcQWdsH5d141QcxotwfG,Let It Snow,Boyz II Men;Brian McKnight,r-n-b,0.696,0.462,0.695,2.47e-05,0.526,124.377,0
5Njrdd3SA4fOsDMPVphxSb,Maria Magdalena - Remastered,Sandra,synth-pop,0.629,0.726,0.0578,0.0115,0.892,104.114,58
3RVKJOoIVKXicFvNO7b2iK,Aaruyire,A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,pop-film,0.746,0.803,0.275,1.7e-05,0.831,144.024,60
5fG83KM7CgRmjcKwmBNx2p,Tears Don't Fall - Acoustic Version,Bullet For My Valentine,metalcore,0.316,0.596,0.705,0.0,0.563,147.842,52
2WVZwImXEOdSSvPZg0TQyx,Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,Fernando & Sorocaba;Jorge & Mateus,sertanejo,0.579,0.864,0.49,0.0,0.561,95.961,44
3OAW2oDJwA4MJKwlZ13pWv,Macabre Operetta,Samael,black-metal,0.353,0.709,4.68e-05,0.852,0.0677,135.092,19
3DS1sb4xQjCVBlTKfQ5bJL,Dança,Luana Berti;Vitor Soltau,mpb,0.557,0.533,0.804,0.0,0.627,89.257,42
6XB4v0c3IZjvA939Xn7PE2,Advance,LFO,idm,0.559,0.531,0.00124,0.722,0.131,110.003,12
4J7cSix3jYkSc6n76TgxEJ,We Bring It,Jamie Jones;Darius Syrossian,minimal-techno,0.802,0.913,0.00104,0.667,0.653,128.984,48
5au9uALlo4b2OQD6fKGp1V,Running from the Thoughts,Dub Pistols;Terry Hall,breakbeat,0.848,0.777,0.0583,0.000535,0.972,109.977,13
72HBiTSEwP1gwGHmxRONE9,Смуглянка,Oleg Pogudin,romance,0.553,0.536,0.85,0.0,0.691,133.187,2
22YA37z8UlBZ8qAywxuH2l,Deixa eu te querer,Gustavo Lins,pagode,0.447,0.489,0.472,0.0,0.455,150.829,43
2IqzdOGvyDueiKusxR513H,Rudolph The Red-Nosed Reindeer,Dean Martin,jazz,0.478,0.201,0.919,0.0,0.857,136.47,0
1mL049WdQx0AkXwyleFhcw,6ix out Here,Franco Wildlife,dancehall,0.787,0.675,0.117,0.0,0.546,100.129,28
68WY1o0WXPhHEHNKKp86D6,If I Ever Knew You,Jon Sarta,disney,0.679,0.0299,0.991,0.917,0.171,80.064,22
7vinIXouhmjaiDtWyZwgu5,Terlalu Dalam,D’MASIV,malay,0.512,0.495,0.154,0.0,0.314,137.964,29
7sWuIc5mCxnkyMvg9Yw7Q0,Heaven Takes You Home,Swedish House Mafia;Connie Constance,edm,0.665,0.738,0.0124,0.00598,0.0389,125.037,0
6AGgeL5zISW8ZNERLh1mN4,Baa Baa Black Sheep,ChuChu TV,children,0.875,0.952,0.00382,1.99e-06,0.946,120.026,24
1V0R5iue1zHwywZL0qwinr,Born Again,Big & Rich;Bon Jovi,country,0.476,0.888,0.0131,0.0,0.617,162.0,0
59P5MoE5SawsaMpBVHhj6o,Jiunu Nai Hola,Tribal Rain,indie-pop,0.617,0.426,0.95,0.233,0.4,154.025,49
1MkBh3awZuoZArtCmSmKR0,As Palavras,Vanessa Da Mata,mpb,0.638,0.5,0.357,0.00247,0.372,141.947,39
7ng66DtixkadH0wd6B9Z4T,"Vögelein, Vögelein, tanz mit mir",Rolf Zuckowski;Sasha;Oonagh,children,0.671,0.291,0.607,0.0,0.813,85.913,30
4VYc3oR2FH4ea4HYn07fBF,Green Utopia,The Vines,garage,0.642,0.81,0.0185,6.38e-06,0.851,137.009,56
2FGEfXuCyrAmiTvDfjF4QV,Better Word - Single Version,Leeland,world-music,0.41,0.685,0.0167,0.000336,0.154,167.971,54
4Ef3ODp0REOFXMgDL4S5fM,Stereo Love,HUTS;Brenton Mattheus,house,0.498,0.693,0.069,0.0,0.238,125.857,66
2aY9L0d1OPp0eVf5Vco51i,日不落,Jolin Tsai,mandopop,0.687,0.938,0.00555,2.5e-05,0.829,128.01,49
0DzCkhTWcCQQCb0son0e0G,FEAR,Boris Brejcha,minimal-techno,0.811,0.515,9.94e-05,0.796,0.236,125.003,44
6X3hbXaCuINOHylWtizU4t,Canción Animal,Soda Stereo,ska,0.634,0.864,0.00229,0.00443,0.739,104.718,35
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,reggae,0.916,0.72,0.36,0.00016,0.76,103.312,78
1mKoTwFGRzGr1qdXh9Sw81,On shoot,MZ,french,0.858,0.673,0.0602,2.64e-06,0.186,130.109,33
6GfahyZpvVE0FZKsLSRIoT,Bhuff Dem,Mr. Vegas,reggae,0.863,0.901,0.0755,0.00582,0.599,126.044,0
5Af9gYtsjipq5on2JgbGmm,Exodus,Lacrimosa,goth,0.235,0.53,0.00562,0.524,0.0634,104.272,25
45aFYE9VOofEpluTLWVQcv,The Matriarch,Hans Zimmer;Adam Lukas;James Everingham,german,0.212,0.371,0.659,0.953,0.0576,119.663,24
6DPl2JQGyXlACUgi90WHfV,Born a Jew,Marc Maron,comedy,0.623,0.688,0.925,0.0,0.533,69.634,20
5nxE00HIKaYhGykHypliPR,"Overture in the French Style, Op. 2, BWV 831 (Excerpts): I. Ouverture",Johann Sebastian Bach;Orion Weiss,classical,0.222,0.169,0.993,0.925,0.428,58.948,0
2w23qUiIWjvqK5ndnl6woP,Ave Maria by Bach,Henrik Janson,guitar,0.74,0.189,0.941,0.94,0.343,125.961,29
2GEqnEG1oGDEvf6nZGHjIx,"The Departure (Main title theme from ""The Leftovers"" - Music from the HBO series)",Max Richter;Khatia Buniatishvili,ambient,0.18,0.00656,0.995,0.956,0.0399,58.008,0
49gCOqE9Z1WiViwrbibwHN,Rockin' Around the Christmas Tree - Re-Recorded Version,Brenda Lee,rockabilly,0.682,0.641,0.564,0.0,0.824,141.003,0
0V6Eh5pLHczAGAW6punxB6,BBzinha - Ao Vivo,Os Barões Da Pisadinha,forro,0.644,0.916,0.651,0.0,0.932,172.053,38
2MugnVou4z1c7oh1kWHfZO,Starboy,The Weeknd;Daft Punk,pop,0.676,0.588,0.137,8.47e-06,0.484,186.012,0
4SO6wIaoA218qacHPN3S9s,Chitta Lofi Flip,Swattrex;Hardik Chauhan,indian,0.417,0.449,0.705,0.00279,0.106,169.694,45
0OqlORbUnYtoz5TvyZuUrq,Infinity,Jaymes Young,rock,0.671,0.673,0.15,5.16e-05,0.493,121.96,0
3i2njMyJOynYaC9o7QS0n7,La Llevo Al Cielo,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,latin,0.795,0.845,0.105,1.14e-05,0.769,170.023,3
4ziflPIhTIz4eD5UFtFEiZ,Wanna Know - Remixed and Remastered,Groundation,dub,0.812,0.502,0.0546,0.000955,0.608,116.814,28
5JtuBSgTtSL6L1hL7HkBl0,Stars Align,Majid Jordan;Drake,soul,0.763,0.667,0.021,2.4e-05,0.75,95.864,2
73P5wYuZ1bsz0ZjsZiaSw2,Gone Away,Five Finger Death Punch,groove,0.502,0.738,0.000377,4.53e-05,0.3,106.047,54
0aZAYMvk37VZEM0gkUNxld,Merica the Beautiful,Chris Hardwick,comedy,0.534,0.902,0.668,0.0,0.483,86.19,25
3EvnnUOkj0A4auFD2leRvM,Frío Silencio y Soledad,Anabantha,goth,0.527,0.64,0.234,0.032,0.236,140.053,24
0j7mUIcfb2avUaOrNHbTK6,church,wavcrush,study,0.559,0.305,0.667,0.918,0.114,71.056,5
3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,Calvin Harris;Sam Smith;David Guetta,progressive-house,0.588,0.697,0.186,0.000219,0.225,125.157,58
3RtlTA0LVkH0NFKw5my9w4,Miss You a Little,Bryce Vine;lovelytheband,electro,0.636,0.886,0.347,0.0,0.589,140.888,0
0ZabtZlw3tAdPzKLX75zEf,Diplomat,Masicka;Bounty Killer,j-dance,0.652,0.847,0.0855,0.0,0.383,127.446,20
6j5E4d2ZMTeJRRHJv0J4cQ,I Love Rossini,Andrea Bocelli,opera,0.51,0.497,0.954,1.04e-06,0.44,119.261,21
5EtNhhX4QqRgf2q7iImlwR,Maybe,DJ Herzbeat;Sonia Liebing,party,0.73,0.902,0.00184,0.0,0.749,126.054,29
7x2ub50ab3I6Ykk2ZoDFsM,Once I Caught a Fish Alive,Kidsounds,kids,0.808,0.498,0.708,0.0,0.914,180.233,33
2RUMDEHxOEUoGbPEtRR4L1,Marks On My Neck,Charlie Puth,dance,0.855,0.607,0.2,1.84e-05,0.943,142.002,50
59HKCnY01wQLydrAWqbva5,Otra vez,Zion & Lennox;J Balvin,latin,0.829,0.772,0.0559,0.000488,0.702,95.995,0
3uFvywKU5OfmVJTY5rfoa8,Tiderays,Nils Hoffmann,deep-house,0.731,0.718,0.00726,0.885,0.661,120.03,1
5hIYTHpbKZp5Rq1amDLL9i,Obvious (feat. Muni Long),Craig David;Muni Long,british,0.609,0.804,0.0799,0.0,0.736,89.875,20
42SZBL6gysJeLdrj8rWVyk,Se Eu Te Botar Faz Barulho?,Mc Gw;DJ Biel Beats;Mc Topre,funk,0.787,0.804,0.0364,0.0553,0.728,131.977,42
1QRpkJUOQeaT8HJ4QY02MY,Aradhichidam,Heritage United Musicians;Stephen Jebakumar;Merina Manohar;Keba Jeremiah,malay,0.576,0.271,0.786,2.55e-06,0.195,135.854,36
6TTObHutNMcPlNhDDiAFlL,Tere Toor,Apache Indian,dancehall,0.744,0.731,0.0018,0.000994,0.332,91.993,6
1ZBhrIxwuiDVB0NDkyekgN,るるちゃんの自殺配信,Shinsei Kamattechan,j-rock,0.357,0.873,0.00233,1.57e-06,0.858,198.156,57
3jvqqFqmRnZKZJXnOKV4zp,Attached,Ollie,sad,0.852,0.342,0.792,0.0,0.507,85.035,40
52Ove4ydQ1pidBTMe2cMZ1,Below The Waist,Queen Ifrica,dancehall,0.573,0.667,0.123,0.0,0.347,82.554,26
2AQRTn7yQ86LtwOyLAsUjC,Little Rock ‘n’ Roller,Surf Curse,punk,0.663,0.727,0.0587,0.312,0.325,117.948,42
1GkGwEqL9CSRoPelLofyEA,So Will I (Eu Também),Marine Friesen,gospel,0.461,0.597,0.00496,0.0,0.066,127.991,43
2V8v3sFAfpEe4D1oW8bo1x,The Summer Song,Pj Panda,kids,0.747,0.72,0.0192,0.0,0.432,160.034,9
4dfKkLkiQsPr6DNux83BC3,Young Hearts Run Free,Candi Staton,disco,0.646,0.693,0.162,5.79e-06,0.825,115.514,0
0ZHg7hCAw12rUubxS4fgGU,大スキ!,Ryoko Hirosue,techno,0.719,0.903,0.17,0.0162,0.786,101.491,33
1GM1o7Wgh3UhqgMf5Yqou6,O Que Meu Pai Falou Pra Mim - Ao Vivo,Armandinho,brazil,0.629,0.581,0.547,1.81e-05,0.299,86.005,42
2cElLvSDdahfr3sHb45oRu,Come Together,Ten City,chicago-house,0.672,0.85,0.0473,7.36e-06,0.869,115.032,6
1mSviQV9iQnGSRyvTIuxAj,Problemón,Alvaro Diaz;Rauw Alejandro,latino,0.706,0.739,0.266,2.62e-05,0.371,91.906,75
3S1x2oj2T4CL8pnJON66qi,Diez Mil Maneras,David Bisbal,latin,0.665,0.765,0.13,0.0,0.744,153.984,0
3AiZ1NZ41XnHTqakJg18Gj,You,Dan + Shay,country,0.544,0.572,0.118,0.0,0.52,169.885,0
2GMEYAYcH1EyBp4ClpIgPE,Gotoubun no Kimochi,中野家の五つ子,anime,0.527,0.922,0.0645,9.05e-05,0.915,175.032,54
4r8JqkhpTb5tzSKKHnVJIJ,Tujhe Bhula Diya,Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak,pop-film,0.644,0.423,0.464,0.0,0.509,131.903,67
5dTMObaFfVTsyeErV5fF2v,Deck The Halls,Nat King Cole,jazz,0.635,0.393,0.652,0.0,0.97,107.172,0
0xdtum25Kqqr7v1tUIdJpf,Ganhar o Mundo,Thiago Ramalho,gospel,0.653,0.368,0.0764,3.55e-05,0.104,126.006,41
0Ky3rAaGVprE9xyGV8AXau,Burn the Bridge,Mushroomhead,industrial,0.288,0.921,0.00145,0.0,0.112,149.929,25
0y0sGn9Q6DehWp0mRujVy6,Das rote Pferd,Markus Becker;Die Mallorca Cowboys,disco,0.629,0.997,0.0203,0.0,0.691,133.995,0
3dskm5fAe8OkBtM9E0VVWx,Almost Like Praying (feat. Artists for Puerto Rico),Lin-Manuel Miranda;Alex Lacamoire;Ana Villafañe;Anthony Ramos;Artists for Puerto Rico;Camila Cabello;Dessa;Ednita Nazario;Fat Joe;Gilberto Santa Rosa;Gina Rodriguez;Gloria Estefan;Jennifer Lopez;Joell Ortiz;John Leguizamo;Juan Luis Guerra 4.40;Luis Fonsi;Marc Anthony;Pj Sin Suela;Pedro Capó;Rita Moreno;Rubén Blades;Tommy Torres,show-tunes,0.471,0.791,0.0198,0.0,0.507,188.36,51
57Hk29LVcJAaGSFYQSuOKM,Zenzenzense - Original Version,RADWIMPS,j-rock,0.29,0.878,0.000371,0.0,0.518,189.857,45
2wLkOJ9pwMu0kfV5tlPDUp,Assassin,Sultan + Shepard,electronic,0.637,0.687,0.0587,0.704,0.0878,119.995,50
3ym3NPqfGB0nJFz8iX9cqq,Lord of the Dead (Mortician Part 2),Mortician,grindcore,0.161,0.708,1.58e-05,0.945,0.15,91.848,17
139nCjBRQCLgnWNRxBKAC7,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Ozuna;GIMS;RedOne;FIFA Sound,latino,0.675,0.888,0.12,0.00967,0.526,119.018,63
4lNeLiwxBC6J9kJxUtJLxh,Lloraras,Oscar D'León,salsa,0.708,0.751,0.517,0.000717,0.962,96.994,0
1qv0hJRov7RgdD81ySHEq2,Viejo Ciego (feat. Antonio Agri & Esteban Morgado) [En Directo],Roberto Goyeneche;Antonio Agri;Esteban Morgado,tango,0.447,0.114,0.936,0.0,0.189,76.983,19
4ACGa15ogiMGLQPCv2ay5b,Life,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,ambient,0.334,0.268,0.933,0.904,0.0523,93.405,50
20zzr5ptoz7htV9Li3WEqo,Santa Stole My Girlfriend,The Maine,emo,0.677,0.493,0.601,0.0,0.738,107.993,0
7j3nbSiaWphYU2cFgyQXd9,Everything Is Embarrassing,Sky Ferreira,synth-pop,0.667,0.783,0.0606,1.17e-06,0.564,117.145,55
1fqIhFZWgxTAyzYemLzAn3,Raped in the Back of a Van,Last Days Of Humanity,grindcore,0.313,0.979,0.0368,0.234,0.0445,78.327,13
34HLm0LVMY1rYEUKQBZrVP,Na Le,Omiki,trance,0.538,0.977,0.00088,0.0792,0.0704,140.038,40
5maqE0Bx0zNFvliGm50VBi,Tyranni,Avslut,black-metal,0.252,0.985,2.61e-06,0.27,0.0397,119.967,17
3Y92KuhfETiU7BaAQyVgyi,Over The Rainbow,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,opera,0.289,0.226,0.968,1.23e-05,0.234,86.547,0
0Ley2dKfWsTgMEZGES12Ep,Birsiney Hau Ki,The Elements,indie-pop,0.586,0.35,0.247,9.49e-05,0.549,81.762,46
5S8wnzW1ZUf6lp1sN1Zc2d,"Gangster (Feel So Good) - Tails, Noizer & Drokz Ouwe Gabber Mix",3 Steps Ahead;Tails;Noizer;Drokz,happy,0.477,0.98,0.00043,0.0785,0.268,190.251,23
6btegcu44HqquqArljhFxu,Nanchaku,Seedhe Maut;MC STAN,hip-hop,0.81,0.66,0.141,0.0,0.443,140.081,56
1ax8ZuwRVkSdzzsIqyCNWQ,Tumse Milke Dil Ka,Sonu Nigam;Sabri Brothers,pop,0.853,0.745,0.0642,1.87e-06,0.882,107.985,65
3Zl1BIkTA0SS2iY1w0pjQF,Гитара,Стронгилла Иртлач,romance,0.497,0.123,0.994,0.0755,0.293,97.549,0
4qdciGWDHMCQrXz86KMt7q,Percussion Baby,Sumo,punk-rock,0.89,0.543,0.106,0.159,0.284,111.926,40
2hi7Jw3clS1Vg0L1NNwrNG,El Regalo,Diego Herrera;Leandro Ríos;Pancho Uresti,r-n-b,0.754,0.452,0.552,0.0,0.765,90.025,41
0hAmNalTo8tOdDxFekAFSQ,愛就一個字,Jeff Chang,mandopop,0.566,0.504,0.725,0.0,0.202,120.908,46
5wIe2YrF6reUmKu1paRNp7,"Verdi: Aida, Act 2: ""Ebben, qual nuovo fremito t'assal, gentil Aida?"" (Amneris, Aida)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,0.356,0.128,0.989,0.0,0.103,79.638,21
52L7fjH7wVsmOmeGHI6rJx,Mountains of Es Cubells,Magdalena,techno,0.676,0.85,0.001,0.66,0.0892,119.997,40
4Est2AoCaL1zVMmU78Qw3H,Así,Chivirico Davila,salsa,0.417,0.428,0.646,7.74e-06,0.398,81.927,28
5VIwXWdInlq1Q7DuYcaJ46,Ariyathe Ninayathe,Jaiz John;Vineeth Sreenivasan,malay,0.581,0.485,0.127,3.35e-06,0.472,125.025,43
3jumxkobNDisdRz27CxhOF,King Inna War,Rytikal,j-dance,0.795,0.6,0.0838,0.0,0.721,99.862,21
2KJc0tlouvIy4xwwlp40Hr,The Hook,Reality Test;Gproject;HYBIT,trance,0.587,0.913,0.00145,0.9,0.0487,137.993,30
1VgzZhrDM5zKjXxlEaSr6U,Wati by Night,Sexion d'Assaut,french,0.929,0.758,0.139,0.0,0.742,114.951,34
4kXkT9HF9ZfDjuv3LIKcwJ,"Dil Beparvah - The Dewarists, Season 5",Ankur Tewari;Prateek Kuhad;Dhruv Bhola;Nikhil Vasudevan,indian,0.762,0.391,0.867,0.000521,0.355,137.956,54
68xcotSk1Qc0Hij0M7ov7W,"Trance/Floden, som kan lede",ORM,black-metal,0.221,0.114,0.596,0.854,0.0365,84.387,21
1Ph65gYzHdiNDs9yWh4ePY,Fake A Smile,Alan Walker;salem ilese,electro,0.427,0.541,0.21,0.0,0.257,149.802,56
3RhSYslhNvVrJXRXcoerhq,Teenagers,My Chemical Romance,emo,0.459,0.858,0.0506,0.0,0.855,111.682,3
1zMSZbxk4dDAHxBS5V07KT,Mundo Agradable,Serú Girán,alt-rock,0.499,0.502,0.0115,2.78e-05,0.294,120.177,44
6IjtnlEV9IzgkTKr1DloeN,Bad Behaviour,Mabel,edm,0.797,0.812,0.00451,2.19e-06,0.421,106.998,0
4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,George Strait,country,0.606,0.361,0.264,3.39e-05,0.621,121.059,70
54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,funk,0.367,0.452,0.0353,0.00228,0.189,113.066,75
78YJJJH55MSyk7547100sW,The Day I Tried To Live,Soundgarden,grunge,0.472,0.752,0.000164,0.181,0.305,133.248,59
3Xw8Y6PAARxYOar665cM68,Time and Space,Voidax,hardstyle,0.47,0.966,0.0128,0.0041,0.31,155.007,21
0Esga9nT74zsIrvKQrkgzL,The Ultra-Violence,Death Angel,death-metal,0.242,0.99,1.42e-05,0.693,0.19,110.976,0
6c2fQZSOr2Ph0ptwDf0lm2,Juwita Malam - Blues Version,Slank,blues,0.178,0.569,0.0873,0.0568,0.244,138.157,37
3DQisSEr1TLp9H0BEeKiQS,Uncover,Zara Larsson,swedish,0.556,0.529,0.4,0.0,0.308,89.887,65
3B94r0dwWtdZFxVU6URfOt,渚の泡沫,WANIMA,j-rock,0.563,0.975,0.00903,0.0,0.664,127.004,31
3UsflFxjhrLOLY5ErGq6rZ,Angel Eyes,Lime,disco,0.7,0.721,0.00914,0.000839,0.786,121.785,31
7LxeS6YSxwhKkEevTfBEFm,Torba Var Mı Beyler?,Kilink,punk,0.393,0.802,0.279,0.0,0.691,108.498,36
7asFHR74hcfNANNJ79cqVw,Al Mundo Le Falta un Tornillo,Edmundo Rivero;Orquesta de Horacio Salgán,tango,0.554,0.487,0.908,0.0,0.773,120.667,21
03ZW7ctBFti8Odwn2hGZr9,Summer Paradise (feat. Sean Paul) - Single Version,Simple Plan;Sean Paul,punk-rock,0.421,0.822,0.0132,0.0,0.751,171.935,56
0iP9WHQ6AgGNEEDl50TnrC,Preguntando Lo Que Todos Saben,Ricardo Iorio,heavy-metal,0.532,0.617,0.177,0.0,0.416,132.053,20
78LFKyCWZXJU96MEvKIUVz,Azarbaejan,Rashid Beibutov,romance,0.358,0.366,0.97,0.00309,0.631,72.329,7
6RcDE3raQ0X2SRdmFTfZVk,On & Off Loyalty,Shane O,j-dance,0.631,0.661,0.279,2.67e-05,0.314,169.895,18
4WMIpIlBVJIIUxZywSyqBi,like coffeeのおまじない,UNISON SQUARE GARDEN,j-rock,0.656,0.92,0.0727,0.0,0.922,112.889,32
6EWoLZ6n26bF3Cl9Hq3pqv,I Need U,BTS,k-pop,0.485,0.897,0.0184,0.0,0.649,78.851,57
7gOVxn8jQX8rhBYcKfMtBn,The Truth Beneath The Rose,Within Temptation,goth,0.227,0.867,0.00189,3.52e-06,0.191,119.487,22
4MXUaW8VNDPlWPSVqhzNVz,Beat as One - Original Mix,D-Block & S-te-Fan,hardstyle,0.556,0.801,0.00902,1.19e-05,0.458,149.977,21
1JxbwPjI3lyjDDdTvF5O8W,Desta Vez Não,Gerson Rufino,gospel,0.69,0.616,0.103,0.0,0.385,74.992,39
6SesqTxqo0FlU6XlHNHKuG,Sorrow and Pain,The Delta Bombers,rockabilly,0.593,0.614,0.659,0.0135,0.531,81.557,23
1qcWuAqrckB7uoAxVnrBDm,Normal,Feid,latin,0.709,0.56,0.034,0.0,0.541,170.082,6
0dbqfTpjH8VQQfteESvXh6,Friday Night Blues,Johnny Maddox,honky-tonk,0.688,0.505,0.74,0.515,0.968,94.877,20
3US162zs7rZ7nHbc8biYTx,Arrow,Surf Curse,punk,0.285,0.864,0.000432,0.0,0.423,158.673,48
0o28lIvk1p4gXuAPSBDr8w,See You Other Side,Confess,iranian,0.369,0.99,0.000151,0.000161,0.443,144.761,1
1797zYiX4cKosMH836X9Gt,La Corriente,Bad Bunny;Tony Dize,latino,0.663,0.786,0.229,0.0,0.579,196.12,90
0TQp3SpfrkWtGCyJJgMbHW,Hot Potato,The Wiggles,children,0.669,0.737,0.0289,0.0,0.948,170.925,59
2LYrK7rIwqP809PneuLhQz,Tillas con barro,El Shaaki;Ley 20mil,dancehall,0.801,0.953,0.388,0.0,0.87,90.89,35
50bDdkv5BSVQmI3OFZSCA5,Quiero,Willie Gonzalez,salsa,0.728,0.798,0.48,2.5e-05,0.807,162.445,29
4gC6xOiJLHTpIARRdmYMaQ,Ra Ra Reddy I Am Ready,Lipsika;Aditya Iyengar,indie,0.738,0.903,0.383,0.0109,0.699,78.971,72
150kk5S2hUULZD4yApAwSH,Ya Vstretil Vas...,Dmitri Hvorostovsky,opera,0.167,0.203,0.983,0.144,0.0888,178.579,19
5UbJVD4o55Pjqo2505gidh,Artwork,Art Of Fighters,happy,0.371,0.982,0.359,0.543,0.0785,168.934,23
0b6zTHZIsHW75vNGZs89wq,Popatrz na niebo,Kuba Jurzyk,disney,0.356,0.32,0.731,0.0,0.356,173.92,22
3VdqPC4Br395dR4qf3ngZF,How Can I Call This Home?,Brent Carver;John Hickok;Parade Ensemble,show-tunes,0.466,0.342,0.808,5.52e-06,0.453,69.316,25
0bBd6K5X4W7t9GyXcaVOA7,Sigue,J Balvin;Ed Sheeran,latino,0.889,0.641,0.0515,2.75e-05,0.588,87.99,74
2eZjO58Qe9og2xmyfw4qwJ,Ludens,Bring Me The Horizon;Death Stranding: Timefall,metalcore,0.295,0.679,0.000551,5.44e-05,0.381,197.964,58
2nqhQaJH4zJ6F2X2wBQ1IT,Little Things,ABBA,swedish,0.647,0.165,0.894,0.00187,0.59,75.978,0
6pnkWwsWrwWY00Xpw3pc3b,novo - Ao Vivo,Leonardo Gonçalves,gospel,0.305,0.606,0.461,0.0,0.311,147.047,41
1Wh5LO3TWAvaeDrwp4FZgo,King,XXXTENTACION,emo,0.421,0.154,0.102,0.00692,0.0949,99.886,68
3J94hQqXFN1gy56b3n9UCD,Fragments of Hope,Mokhov,idm,0.695,0.603,0.171,0.28,0.629,102.966,8
51jwJt0AOoHRerPrzv0NHy,Shivaya,Omiki;Melicia,trance,0.519,0.945,0.0392,0.288,0.136,140.017,37
0zhQbe6w8Hm6U5HV7f7rSw,トキノワ,PASSEPIED,j-idol,0.434,0.822,0.00153,0.00477,0.373,176.043,25
0MTCFni4P52YiGDHYEgKKZ,My little room 000,arai tasuku,idm,0.417,0.67,0.938,0.0113,0.225,90.4,8
16dmMHLSFpOHP3CQ3UxnJ2,Polaris Dream,Rexanthony,happy,0.444,0.997,0.0536,0.916,0.441,160.698,21
15blW8gWnwnu96IVuHnWs2,Holding On (ASOT 1090) - Steve Brian Remix,Robbie Seed;Steve Brian,progressive-house,0.541,0.812,0.000445,0.0166,0.145,127.993,38
6EnfbMj5Ui3jkIw8CDaYIW,Wi Deh Yah,Kranium,dancehall,0.648,0.725,0.063,0.0,0.563,100.192,55
24miLxqEchxqXnm528AI2H,Inabalavelmente,Charlie Brown Jr.,hard-rock,0.702,0.813,0.151,0.0,0.879,151.013,37
2hoTBcSjmzGEVNyR5sL8Qj,Escape from the Catacombs,The Sorcerers,afrobeat,0.595,0.721,0.428,0.864,0.831,166.305,18
7bpHvOnc4KTMD1Bd8RZTCa,Robot House,R.M.F.C.,garage,0.232,0.935,0.132,0.637,0.785,113.554,27
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,indie,0.606,0.799,0.0128,0.0,0.638,103.014,77
26HTczHXyN2wkeM6ajQcRt,Half-Breed,Stephanie J. Block;Teal Wicks,show-tunes,0.654,0.802,0.393,0.0,0.749,104.718,20
0jPA9srCfJRn0dEV1OoByv,Toda Forma de Amor - Ao Vivo,Lulu Santos,mpb,0.516,0.805,0.0422,0.0203,0.514,137.161,40
7JvWMDI6HjcvaE4mhCZqxx,Chekele - VIP Mix,Ribin Richard;Archana Mohan Iyer,malay,0.517,0.677,0.021,0.0,0.16,150.014,23
